temperature,humidity,label
30.734581728891044,51.15535916089199,1
29.546320012405246,66.89348797206164,1
31.202759280723,40.49127866877511,1
26.733266420058357,43.51289131109232,1
34.182311342760514,62.004478686011744,1
29.72798809175712,40.31778949695688,1
26.62957038202084,40.53371951862335,1
31.0367237520114,43.70298252415276,1
26.867050182788528,54.67512152618859,1
28.777611791077042,52.6258443478319,1
34.89914918167961,50.48867214319017,1
30.00181989168704,63.802256420505486,1
28.364319875437033,67.70138995879533,1
82.54656813959689,0.6741747301451806,-1
21.458062655214043,51.09777854664332,1
33.47440336752929,60.92632032103241,1
22.159271564501765,49.643431494351844,1
21.972951139385646,40.248028984770215,1
33.11426378911792,68.29806592177735,1
27.838571699737827,41.91472173895406,1
109.22920324942751,15.267468153062321,-1
32.11123324115301,48.45729601248789,1
26.200251964697422,56.93279790312418,1
29.257179899731433,51.0368388623333,1
30.21106791487881,64.32244400396257,1
30.322132172923602,64.97755782999187,1
27.902637354524447,53.94304291049646,1
27.209623251168804,60.921009606402905,1
31.299972406715455,57.81065291694294,1
26.361994113971416,61.291210636375325,1
28.920738279561014,51.138663809270966,1
22.747777253337937,49.697904549009706,1
20.292421718663274,42.80030285014954,1
25.100697694435265,54.936697276936286,1
33.301897346933494,48.71729718297085,1
27.14661997746268,45.01962577870453,1
30.445930632650864,61.141444306034266,1
25.919927386028704,62.02830105936107,1
27.721580418827987,67.22155655577697,1
24.64455127300864,58.98595967409026,1
23.60549433139468,55.50974109616341,1
21.549144798237194,69.97806718846911,1
20.882264918413636,52.12584733146336,1
22.854927152466853,45.40853529192566,1
91.9492312379385,18.64459125237722,-1
32.83873196495643,50.48639704204429,1
21.576884105784252,60.27607644216278,1
21.80996804176757,45.4383413105473,1
29.200509786146227,60.400004406893856,1
91.12960263330835,12.987125087084038,-1
27.087797308205747,47.662096205737356,1
30.401434803881177,42.62576187208231,1
24.57057939447956,49.486002611412445,1
30.862729366869388,53.08289898251712,1
20.66340888032079,50.31534307944059,1
26.483354180733492,59.810348998240556,1
93.9391573146407,1.6552817423799504,-1
25.11912813547208,69.2679935412139,1
20.85093048915439,43.04851696283258,1
21.250431439423426,47.85512875265471,1
21.993364867309822,63.946666655691445,1
23.061197220463587,51.01515983934731,1
27.530807125995523,66.88882261130942,1
22.60332587882087,45.33760128309431,1
32.56779102920219,46.112687032722064,1
29.83413915123196,64.5906973109789,1
31.03723572570894,46.42393628183406,1
24.43295371258259,57.49454199304162,1
27.120610311040988,43.38183307693783,1
34.90732689256308,65.51063404036366,1
24.581456105872345,55.07838779856543,1
25.488208213417302,49.69503666269097,1
23.493603131988603,51.676809632581616,1
34.70578168388735,50.44386007638355,1
25.786583625970543,66.46024534058061,1
27.810307449911736,65.1178774342978,1
30.2842868003494,51.233580107272076,1
29.598349653576136,51.31162423755037,1
29.697912753819423,64.96937148087633,1
24.785368869219138,49.07957405893147,1
30.410582825972988,68.53006369043075,1
30.164780716776878,51.64311464970488,1
33.30001627890842,65.49946356169363,1
30.512435187114477,41.71851426847673,1
24.250543757800898,69.69748071312402,1
29.119850144254208,50.072909143583374,1
29.480415043209494,45.274195975673706,1
23.280745916894244,44.59142730689985,1
29.24905822974451,42.70981906696979,1
25.0575417537955,64.91749407890052,1
22.258423991059356,62.91825110334348,1
87.73258371392419,11.743886473701433,-1
29.85686752337472,49.39631512416102,1
34.60128060549977,48.73065686118443,1
26.764716426579678,41.6308169473829,1
27.999815525016327,61.54923253757593,1
33.68377594160252,40.736217938414136,1
29.819015448511635,63.44721352326734,1
22.078924271493182,67.39002709498426,1
27.201552610422546,54.99240192894875,1
32.89264656488015,68.4742438490611,1
25.097077719470885,43.426278580030605,1
29.530168797748857,56.974062178008325,1
29.873522124855324,46.10643942086537,1
29.22617241777845,56.36396385502513,1
26.350560721646268,46.80628595604221,1
21.72883372538187,42.53831189587475,1
23.14555835357972,61.67450786751434,1
27.30788201167772,65.72606980632568,1
20.389218067922467,63.40779687358696,1
31.630392761507643,44.79430679978866,1
33.339173889028075,42.93338999403214,1
25.759991807820626,51.3929400377626,1
31.33676169744271,41.219111810787304,1
30.672054841495914,44.550011250258365,1
22.303072949993364,44.452727583828576,1
26.71335611303965,61.57408737457188,1
26.454146483214533,63.673753387107396,1
33.58517466748701,48.69560846633261,1
23.661983057800654,46.7817358216326,1
24.637222336991854,61.872770870241254,1
32.492148031822445,68.27907997351761,1
119.43108864020036,16.21935236942234,-1
26.526009485360426,58.513714668262224,1
33.06270871146603,49.023810624700175,1
27.3188346465178,57.20330684476389,1
20.125274997580046,41.42451874788546,1
119.30394282230813,19.6637468331082,-1
21.098816733652853,63.993336354284814,1
32.6358599484267,64.23243992082034,1
24.855931560643626,59.26971876282362,1
28.880306072553793,48.886668049057945,1
29.537236525606744,46.638686196546956,1
28.97234235164565,43.00397273422911,1
25.14692656408498,56.28404039725406,1
33.14324056500424,68.98650928352866,1
20.22550104881471,53.73647666202987,1
25.903739430453257,60.617779378697875,1
112.75492940361835,2.09301395884534,-1
21.65169949943841,45.50700139956866,1
108.6779429525593,4.1272782109052635,-1
28.25484672863397,67.7844140148576,1
25.298382712627557,67.57217249200966,1
27.512875589219043,64.27109997613982,1
23.074029998625175,53.47817746759407,1
34.11319241875189,57.632618043549044,1
24.991808849018735,64.48687840867859,1
26.084762048701354,40.42707796523648,1
26.272457480367272,44.958890549060484,1
34.69983871425572,65.13222552002351,1
21.288611103405596,60.07032970645157,1
24.114548824563503,67.76423673971517,1
101.39545827482229,6.851753018932156,-1
32.394723922708465,51.102638673955646,1
29.648718384212835,66.3523140919549,1
34.76672008649605,48.16284587570635,1
23.076467974500478,62.787477870663665,1
34.96933205179172,61.49792551052593,1
27.64330591300928,57.43838840434428,1
25.847659805487837,47.502729715001195,1
34.714346534008406,44.928846861767774,1
27.555472844390568,47.0067108856113,1
92.13836628570891,10.97421419944813,-1
27.82411118399878,56.264057465510604,1
94.30063890926583,13.749715384673335,-1
99.73049765927766,11.3956955013592,-1
23.733434663880473,63.10742279266506,1
33.1919401842473,47.38968906324906,1
97.27721691994944,8.589000264939394,-1
33.35988116305844,66.640068300651,1
32.75600684167293,45.470905904648724,1
21.31767090215224,40.72671174069909,1
34.31295777888185,65.84395027526134,1
33.12518299096086,51.55058228754395,1
25.975768536159,62.46397607125945,1
31.690697749553955,43.35478778974715,1
106.09303706583034,18.911633189219074,-1
24.024457939020138,45.02080038275449,1
23.93740627515924,45.36205798515202,1
32.48526609024907,40.27850484363145,1
28.586501677085106,68.20029561461047,1
26.652240998822652,64.27705844407876,1
80.78545926766762,6.480854223731082,-1
33.59129756726017,49.54663122134229,1
27.34292715104416,64.79056002449393,1
27.457368087618917,68.89076211713905,1
20.06495256023471,53.78383409772948,1
33.5699563820078,47.603995326988574,1
20.57179135813398,40.53174188109528,1
22.00803045451192,57.93148886963941,1
23.417038435232502,41.94733910300324,1
96.9764902609709,0.9283153575500358,-1
29.700344022540257,49.74138769371015,1
85.1845962027977,18.672508312159554,-1
28.91221712205644,56.355346765161514,1
28.58414013714433,69.8519149067027,1
30.092471330024832,44.179180662264855,1
27.316475663597096,45.773026299201504,1
34.456009767338024,64.95890605493119,1
32.95541172389311,67.11348135734859,1
22.53964576264325,68.46555062745792,1
28.588287577978726,57.7031583263863,1
21.001988274595764,46.27239707753229,1
22.129693205750847,68.89600132795191,1
96.17119617218208,18.310835208737085,-1
32.756985438355436,62.78303346796689,1
32.87813289865385,56.343299267194354,1
101.19338896620053,1.222184599908025,-1
105.91636106697929,10.716263023118447,-1
20.352642582264828,56.39155940799222,1
34.3002079371789,59.58177984806517,1
22.786137604236806,54.469732877432484,1
30.95561677748757,50.15250229056314,1
27.883930326279426,53.78967213367608,1
21.404936523062304,48.36243110012947,1
25.707210097782294,65.97154509944927,1
34.39212462611721,63.96946632742652,1
29.294793303020477,48.943013843380115,1
32.23624063965002,42.59840444948116,1
20.906220201781696,43.08647219475857,1
25.319421469355625,54.26736648068625,1
22.419558742519467,67.27214297791852,1
26.255768768855607,48.77070832353788,1
23.93086642815382,68.2950412538381,1
26.08884475784739,45.575342237209725,1
20.918098502720387,56.340019069544546,1
32.54863233720966,49.28275712664535,1
20.80895591710549,52.031670316124774,1
32.46980918701249,53.832721174203165,1
89.77894538514386,4.778581645714041,-1
29.813037507750572,52.55061228568442,1
92.10038692020657,5.854336794734198,-1
34.35537574376279,60.70059461632911,1
34.74547650789377,44.69839588255697,1
33.505608099028414,41.05718745021602,1
81.49039523665067,16.52203255426862,-1
26.72765096916975,46.783254165567335,1
22.910393659773415,45.67589302796151,1
21.058147010662907,58.25417728492159,1
31.26172546807483,68.82789860159338,1
20.40528215717203,59.001739382817846,1
27.751259584850025,56.1459023675606,1
26.252948276958545,45.08889080059309,1
30.177184907873112,50.423715209747954,1
26.44862885955004,59.02809091632491,1
27.34510858429486,53.819946914476695,1
21.927855485973556,63.64402540222881,1
31.625246290718373,40.068801235712776,1
32.44951912009731,59.67981608134368,1
23.720679147210763,68.538535383969,1
29.688134753587114,68.58057768433204,1
24.96196767010447,45.30564662595584,1
31.472147123895567,67.63634575752658,1
101.14232926403352,10.123735288563386,-1
29.344342048813537,45.35677745794366,1
26.534152564654082,69.3045742980338,1
25.008793496534818,45.47508325746557,1
26.008308014451366,57.93042350700823,1
31.01808832160536,60.842696768719804,1
33.02317329566124,52.290932162625374,1
33.63420598814052,44.97785235911823,1
26.6353309125285,40.052372775532895,1
110.63817169253534,17.014949259799785,-1
26.482900066909465,62.367372257937255,1
20.265407138712376,56.671176718327715,1
30.313386080280484,49.28384696856002,1
28.38852564420906,50.33806599597551,1
27.084525525385352,63.8443960617656,1
26.6979308243654,56.26280207991245,1
34.90071344547186,55.74442178272196,1
22.440633064734122,44.76094964307684,1
25.2097252549397,47.71111286122959,1
27.40485453803966,44.0384350869392,1
23.04218972900565,61.55243084983496,1
116.09698044030154,14.674747056891942,-1
23.168449514266275,43.6480292182504,1
28.753653338215003,50.2167167359898,1
30.405910627642186,48.60410149113005,1
27.065365252828144,46.171352798301264,1
27.97706652366154,67.98550556018849,1
29.472542185302505,40.73604022110076,1
29.357660981372867,44.50271128097188,1
30.449982318504805,64.15799426353978,1
21.168887181223454,54.67745268168579,1
24.31646344207165,67.70636031451099,1
20.300213279525163,49.21762364796999,1
103.63174729929686,7.648569036905051,-1
25.323821201844805,52.0408513497094,1
25.826550980483656,45.243344314115475,1
20.166531277105012,65.44427557950834,1
29.041206056961524,56.844119794949194,1
25.941683339328925,42.9677775096359,1
20.42667645352711,65.45616982954414,1
31.731305479549313,52.62614839616983,1
30.828189299970223,46.62063498311475,1
24.752349063260155,69.20349160592458,1
21.912457887989923,54.02890085598283,1
22.91534921882454,61.93606770170858,1
23.6108103155832,58.31003120019972,1
27.331777844890844,65.21408005916041,1
31.864154316505676,56.61702245083933,1
30.325263527865467,58.952727145162655,1
27.918909316285255,42.28020776535192,1
30.06660728075336,53.34123611146814,1
32.23401908848419,68.78748555149913,1
20.542159792034766,62.662858019976234,1
22.68906471500444,69.09674501057964,1
27.860230806348575,43.256650756970444,1
33.160834222472786,43.78522890133894,1
32.51234643772287,63.38721402088579,1
113.41431739532456,2.001465477033042,-1
26.06723859963863,46.843470952350756,1
22.5359726752448,67.0518848595128,1
26.360286030843888,43.80082374505438,1
22.57937886648858,69.79511413421005,1
22.1339998709564,60.90108080725828,1
20.039445394454315,41.6647079801249,1
22.20159824833666,44.349570442588245,1
28.36075501586999,46.50356494831643,1
24.32649235792981,42.65377498116853,1
25.607492314593042,67.69537879567285,1
23.741414499047675,50.50707024869532,1
84.2947102624552,16.224134359686346,-1
31.57372785295263,41.338291414272774,1
28.690631559836525,63.93505402152837,1
28.80677642153508,65.51706264261264,1
31.766717465200795,43.040799776282896,1
21.05078546293551,65.98512405468712,1
26.19871881369238,58.56019994402743,1
24.007714055941364,47.12517644126832,1
20.71702148421668,67.50946798000894,1
95.04157106405194,16.618244476026053,-1
30.02542900747578,45.33398630911136,1
26.430752680520296,68.62759245082181,1
31.306186853038355,61.198935700703785,1
23.267222832708782,50.877614362962866,1
114.24863809323969,3.397777036526206,-1
24.382180518455772,40.237178196104445,1
26.524828611052826,66.81979365662335,1
28.645617876594965,63.03023787356079,1
26.64440395846877,48.90084544675876,1
34.196666817827136,46.023425194219726,1
32.769814094591794,66.75375078319357,1
32.730248976641874,53.38835429284257,1
33.49956730856575,68.39097738556293,1
24.481813658081762,68.10823085403538,1
34.179012022386736,42.87804286939069,1
20.49259038113247,62.559222699358926,1
119.04021496384033,14.730562081817876,-1
27.099646612167554,67.6336269508187,1
29.67332799338019,58.01972110396788,1
34.987199967689676,58.212049748513756,1
33.329742804543294,68.54660588890951,1
22.593270826450713,42.213766180914476,1
33.839433829106824,45.401873152667804,1
34.27888393792723,42.35529718636535,1
21.060257674856235,58.7086711567189,1
21.26905756780594,46.10448395483654,1
28.947938703485093,61.59708113088329,1
20.72830640727822,42.969447466713014,1
103.09783953525283,5.078461617535512,-1
20.966207203611663,57.34993492432125,1
23.010245285695238,41.020723335577706,1
32.3107162909194,45.017285360174505,1
33.758715104322505,52.99717119644215,1
115.48348189358086,6.448598467480693,-1
22.721258554373176,49.10004810471821,1
28.14920005043614,68.93852294771874,1
118.7075985405994,19.07737723644756,-1
25.79727265116749,62.986924136490344,1
25.300319648814273,63.133595603002505,1
32.09171973144226,67.39418159844524,1
26.577229887594097,58.86379354453415,1
34.668262975867556,60.79922034941833,1
29.580917895393817,58.44702333420777,1
32.92095172256503,63.06781080657373,1
29.058432353137153,67.75992969342624,1
33.23676746682138,65.17301511136154,1
26.262121494894927,60.83582850927881,1
103.72620740139172,9.22398036025436,-1
25.365043388957183,55.32362567110234,1
21.02288358681579,48.14345552272211,1
27.803855069701758,54.225587181182064,1
21.509347687001917,58.9797463004026,1
23.42798125873625,46.513977283267025,1
24.422133523283176,58.38419612918787,1
26.84787705789867,66.90487197620874,1
31.88811391730611,65.87092535504041,1
22.526633038259636,69.90127018394237,1
23.704064806314406,43.88192953172279,1
32.28683011885181,48.598015567711414,1
107.9278188491368,2.9043605046752186,-1
25.03961709001181,47.526607098381014,1
28.324278936516414,43.07775628389569,1
23.456864980117384,44.996715718410826,1
109.97115283493373,5.853207280756849,-1
29.398821703032382,58.79403598660145,1
21.90428326850782,61.47766588224058,1
34.34607216292896,54.06179796438025,1
21.64947694240638,42.25027586010602,1
27.320697703150113,49.2182518920334,1
28.705930382483892,66.0321791051138,1
34.85016924400918,61.7801738954884,1
24.767502818853213,60.80180455486227,1
33.780523260252444,44.25959464431811,1
25.757780961446823,57.82689555255293,1
84.03477194643466,16.908355636758564,-1
27.934846911180355,54.4170076481347,1
33.680845930457686,54.32304061827877,1
24.28198956857507,59.49533852617628,1
28.42367468774733,48.88437997437495,1
29.26655189143869,63.05933889429189,1
34.590146598512604,69.41719793188369,1
22.731779464507206,41.19730015745173,1
30.602086464948627,43.07666588271004,1
33.905196330288504,68.08682471184935,1
21.55862107457653,68.26429625923124,1
30.1639841749583,56.28922209884122,1
25.748889084516247,53.021786930432015,1
20.990059159762463,43.95460153862738,1
27.89643548689749,68.64526555493092,1
33.01661213411416,56.930322627338946,1
27.43578462469266,42.28045974797426,1
28.570170366945916,48.41956669287266,1
23.999017065044033,49.20364720674159,1
27.54207502511505,67.8024553600076,1
24.714701137720553,50.99042990112671,1
25.021626553071165,53.78708354614608,1
22.97684910869821,68.47876093447866,1
111.34833927147514,8.457195288749872,-1
29.191849959456157,59.698478184140555,1
31.204362110999643,51.63681149360301,1
24.02419241037246,58.9320938039095,1
34.65801916046904,57.77047465974813,1
28.411250289250148,66.28828722869002,1
33.437828103326574,54.49859710860049,1
27.450739885306962,63.54175080371853,1
31.41750158266825,64.01771048829409,1
22.441781944215478,69.63991265622309,1
32.45473548297649,49.03440559399489,1
22.910142517313652,54.134924926095515,1
33.08976302773897,60.32866715481701,1
24.43939859089656,65.07317393384714,1
33.80773975623908,66.27533331952625,1
20.67030179590947,65.17304435864483,1
24.57770566894662,61.08522386355595,1
23.862172122704234,56.38816172036495,1
29.420241388177175,44.412848479965604,1
24.182373900671724,59.278114298525395,1
115.85073455940318,6.893837314883637,-1
33.31040286551215,66.77084682492716,1
25.246174546550677,46.84926201751527,1
23.665889833268867,64.31338831165078,1
20.130042676490245,67.41308509887631,1
26.83605495846873,44.007068265351236,1
22.223507754128583,64.35570440463349,1
21.472695429968088,65.82408477166011,1
31.027717805508573,41.96625706597405,1
21.369874399065363,50.928565564050245,1
34.92509171598321,51.011348190576,1
80.52757881923444,17.400827864145104,-1
25.748325961774285,59.3559879610619,1
20.1710269412548,53.398351692289346,1
25.962351600525402,61.46633998975473,1
23.064340624762657,65.3122923865341,1
28.52027250075192,51.47251417279431,1
23.325312364932795,65.92289783925916,1
20.187718985807013,42.39202331793714,1
29.70784078731097,67.82433950817705,1
24.19338362076341,45.56041226432569,1
28.8310464740037,59.03885896226521,1
33.672295873481715,69.8710074909988,1
29.352915667334027,54.097704212982066,1
24.871290014690146,68.05662068314182,1
34.04393423164572,48.748456148900075,1
110.01389398570888,8.298771243669957,-1
28.904316022470773,61.17619089205555,1
30.966123502004926,46.10904357952914,1
26.04686947585906,57.55612249591633,1
26.580582313202584,63.058567007465555,1
27.678891802607044,61.061233262493744,1
29.238730735142518,58.41878692193522,1
31.493606645656264,43.75964767256493,1
28.967307774666587,68.69511518116352,1
31.68336853735282,44.09144154270328,1
32.04406225248105,41.26531750696345,1
34.649967427404,45.52249473963034,1
20.95209287571855,58.048799054788134,1
116.20461919145129,12.59155776309888,-1
29.36063178351187,61.352155511479715,1
32.65981065808704,43.07746243036606,1
109.56758100502441,9.907547516224849,-1
26.90151101409544,64.46188792144987,1
33.24948273780144,52.75938907813996,1
30.735017689976107,43.16283918539858,1
30.82929466878521,53.69273010643225,1
22.88636043553449,57.83382240327545,1
30.414969544539616,67.81534429471402,1
23.966867158071874,40.497389292812656,1
29.69449949372296,51.69155412031067,1
31.720498393307,43.18677340148155,1
30.247651851342056,56.322551950629,1
94.00089589991103,5.277502009502353,-1
26.685945209185636,64.91319992000453,1
23.015814286583627,44.61044275697641,1
31.95877529654878,53.68405945922135,1
22.852090902528374,66.04824020927876,1
27.874410949653345,67.57647867505308,1
33.75398681123151,51.42427559679835,1
34.272635424029474,63.06310272365883,1
20.956638896231294,47.71321933262795,1
25.695320808002762,68.17041394934341,1
25.491505178747502,65.41578819042046,1
111.42227744347777,16.240487491656832,-1
30.202358995826486,41.96080806922408,1
34.138573698414376,51.8750384150811,1
90.44573471049185,2.0175060108126153,-1
31.732353710498103,54.30088486409915,1
28.65469028859873,51.65593294592239,1
94.78151790345495,15.809621592873597,-1
26.212850411550093,40.10059543753553,1
31.502877761248744,57.83392434863218,1
27.08321819777785,42.17590320986516,1
31.758491716571474,49.1077982850565,1
34.429070538408375,53.8441334953223,1
23.21940998818091,46.49931103959665,1
32.53531130516096,58.06494364064389,1
29.122729856196823,58.30715208386862,1
30.428758319405883,52.78526541917732,1
22.691185246687308,52.67562615735839,1
30.885784078486203,41.54781637401582,1
26.44951548325689,69.26948716055664,1
24.472775567912436,52.71044935819167,1
31.389697406630198,55.55433566658983,1
23.097514579869586,61.094705124139615,1
27.44533814335841,54.3367533373459,1
22.64301006803849,41.11977709494438,1
32.338047127606714,60.84630278466549,1
30.576631122351742,52.5378449891744,1
25.07619564293894,63.807184516652555,1
21.145609986771795,56.332154651836476,1
30.292823141021277,57.44155333241046,1
87.98766033937491,18.515038179562207,-1
97.60424423974419,10.864111283307825,-1
34.22393121445485,47.23096685306825,1
29.72114012740144,61.45607661741097,1
32.94810333175324,63.65234197750755,1
23.61989822548177,50.9856440197626,1
25.74154623295704,55.56757968489042,1
23.81916207089832,47.82820572064025,1
28.599539012902085,61.004011048890064,1
31.666509033914366,45.996852408800365,1
22.258832327122278,40.85997241947826,1
107.13489084632731,7.654866415144075,-1
21.667241098627404,60.76645480103866,1
26.03522136053441,52.68861073080523,1
22.96014984839281,59.952563976636355,1
31.377217764362154,40.29983569193689,1
24.599768703737784,54.722781148871285,1
22.24668228867207,59.09102995776181,1
107.23440986117072,5.540545863726363,-1
31.635337816988667,50.399182019182334,1
26.50109988579329,57.80141911605401,1
102.68766870186424,15.881443670092825,-1
23.101249720698746,49.5661504236415,1
21.950671525458365,46.75366709758783,1
31.398740732952042,69.34756024788611,1
31.820718641193814,65.44238590278846,1
24.026132834259833,40.93414683902105,1
23.479382076700084,49.75867348994129,1
29.565498824738153,69.64863408884915,1
31.093516507729163,65.32996440804672,1
23.86301097183096,56.397427454030385,1
20.64831756198308,64.98834583897903,1
30.376331836919057,43.97121550979197,1
30.45764926888446,43.85023956170841,1
22.230566653899974,56.20819531948784,1
33.52669797771781,69.7951584251484,1
24.62578200490448,61.795430374087616,1
20.970227355425443,56.499437637082195,1
25.409988687013932,53.49064608548197,1
24.4537300938151,47.95796497705104,1
20.66040954293067,52.89348873292502,1
22.03169084503943,41.29497286683418,1
22.910918245078236,48.35016278045536,1
82.43239464468422,13.868952507594452,-1
105.45705645874028,4.556350730527273,-1
26.590327369464056,68.15962421318956,1
31.91193191321573,68.48777124978764,1
22.786706216717498,67.34158909310895,1
26.29796285528459,45.559553486162365,1
24.269130744937442,46.67362778543799,1
25.87968735696033,40.85628758970873,1
20.467828609800378,42.627440669474176,1
34.97694417715237,58.291514577001294,1
23.47864848326855,68.04486050886169,1
34.80618194902089,67.95184252730643,1
28.52867615999922,40.57366793502242,1
30.779028164539664,44.625219161922594,1
28.465306899020003,61.72274041645001,1
30.851648585197747,50.87417265998725,1
33.82201733458192,64.73427424529208,1
28.165637078118987,67.6759560939777,1
24.754397351976724,59.97423119334732,1
27.451041855624695,58.725361346205204,1
28.090118866639234,56.996255476126166,1
29.584128723761854,40.86552687852826,1
22.59442813755528,40.87384115625779,1
25.749939975055124,46.44100761449562,1
34.26538647239032,55.034556329857125,1
32.48542448924146,50.848898213351475,1
22.006678221149194,54.02365456895518,1
31.37481164861268,46.52264121383466,1
34.82964608537296,60.29845505943081,1
31.668893463019835,64.16104975662753,1
24.517478656556477,49.913073962694334,1
26.742753146645384,57.91052007801011,1
26.200417894886527,60.173330389304084,1
26.088812029885357,56.34788028598862,1
93.31547186760699,8.845643084613215,-1
33.756777182721436,59.5171336138675,1
28.981529407762267,63.06909308099485,1
30.228461018476345,67.93711111764152,1
101.49342209453621,12.715220970684566,-1
110.1833498109456,17.035658736010404,-1
29.16146168998192,45.025712251100636,1
82.06705505396495,11.432555745830872,-1
22.623773284790996,60.67290457385283,1
31.77411567327922,41.46853206363239,1
32.63353041416332,62.92756011442134,1
89.68800563984496,4.852637415460068,-1
99.02759704636978,15.940042894420209,-1
24.462251636935935,69.2831787746804,1
30.167718147301926,61.35251226338821,1
20.857987101686177,61.03856828194113,1
28.95859105334147,67.17920248376126,1
32.32359508355995,47.503833627354496,1
26.182035336172184,43.24151871617196,1
110.64431470944561,5.728481715953928,-1
31.530690451100693,51.44020379481822,1
23.96714739753658,68.05152512597626,1
32.014556842805746,59.61387247879743,1
23.834217045855347,50.81281553539926,1
